ID,Filename,Output File,Status,Method,Created,Duration (s),Size (KB),Gender,Language,Surrogate,Error
1076,call_20250217_001.wav,anonymized_20260213_131511_834.wav,completed,both,2026-02-13 13:15:10,1.59,1105.4,female,english,english_female_location_LOCATION,
1075,call_20250217_003.wav,anonymized_20260213_131010_139.wav,completed,both,2026-02-13 13:10:06,3.95,2665.0,male,english,english_male_person_PERSON,
1074,call_20250123_001.wav,anonymized_20260213_130906_430.wav,completed,both,2026-02-13 13:08:59,6.62,4316.3,female,english,english_female_person_PERSON,
1073,call_20250123_001.wav,anonymized_20260213_130413_921.wav,completed,both,2026-02-13 13:04:07,6.59,4316.3,female,english,english_female_person_PERSON,
1072,call_20250219_002.wav,anonymized_20260213_125242_769.wav,completed,both,2026-02-13 12:52:33,9.58,9489.7,male,english,english_male_person_PERSON,
1071,call_20250219_002.wav,anonymized_20260213_125211_199.wav,completed,both,2026-02-13 12:52:02,8.31,9489.7,male,english,english_male_person_PERSON,
1070,call_20250219_002.wav,anonymized_20260213_125131_971.wav,completed,both,2026-02-13 12:51:21,10.10,9489.7,male,english,english_male_person_PERSON,
1069,call_20250219_002.wav,anonymized_20260213_125114_733.wav,completed,both,2026-02-13 12:50:56,18.41,9489.7,male,english,english_male_person_PERSON,
1068,call_20250219_002.wav,anonymized_20260213_124957_345.wav,completed,both,2026-02-13 12:49:49,8.30,9489.7,male,english,english_male_person_PERSON,
1067,call_20250219_002.wav,anonymized_20260213_124921_848.wav,completed,both,2026-02-13 12:49:14,7.88,9489.7,male,english,english_male_person_PERSON,
1066,call_20250219_002.wav,anonymized_20260213_124839_868.wav,completed,both,2026-02-13 12:48:32,7.86,9489.7,male,english,english_male_person_PERSON,
1065,call_20250219_002.wav,anonymized_20260213_124828_056.wav,completed,both,2026-02-13 12:48:20,7.99,9489.7,male,english,english_male_person_PERSON,
1064,call_20250219_002.wav,anonymized_20260213_124713_064.wav,completed,both,2026-02-13 12:46:54,18.34,9489.7,male,english,english_male_person_PERSON,
1063,call_20250116_004.wav,anonymized_20260213_124205_351.wav,completed,both,2026-02-13 12:42:00,5.12,4734.4,female,english,english_female_person_PERSON,
1062,call_20250116_004.wav,anonymized_20260213_123958_093.wav,completed,both,2026-02-13 12:39:52,5.35,4734.4,female,english,english_female_person_PERSON,
1061,call_20250429_006.wav,anonymized_20260213_123737_695.wav,completed,both,2026-02-13 12:37:02,35.73,13346.3,male,english,english_male_person_PERSON,
1060,call_20250429_006.wav,anonymized_20260213_123621_796.wav,completed,both,2026-02-13 12:35:54,27.54,13346.3,male,english,english_male_person_PERSON,
1059,call_20250429_006.wav,anonymized_20260213_123449_633.wav,completed,both,2026-02-13 12:34:33,16.09,13346.3,male,english,english_male_person_PERSON,
1058,call_20250429_006.wav,anonymized_20260213_123329_442.wav,completed,both,2026-02-13 12:33:11,17.85,13346.3,male,english,english_male_person_PERSON,
1057,call_20250115_008.wav,anonymized_20260213_123250_552.wav,completed,both,2026-02-13 12:32:47,2.81,2011.0,male,english,english_male_location_LOCATION,
1056,call_20250115_008.wav,anonymized_20260213_123217_432.wav,completed,both,2026-02-13 12:32:15,2.22,2011.0,male,english,english_male_location_LOCATION,
1055,call_20250115_008.wav,anonymized_20260213_123138_153.wav,completed,both,2026-02-13 12:31:35,3.06,2011.0,male,english,english_male_location_LOCATION,
1054,call_20250115_008.wav,anonymized_20260213_123038_131.wav,completed,both,2026-02-13 12:30:35,2.91,2011.0,male,english,english_male_location_LOCATION,
1053,call_20250115_008.wav,anonymized_20260213_122858_158.wav,completed,both,2026-02-13 12:28:55,2.69,2011.0,male,english,english_male_location_LOCATION,
1052,call_20250114_002.wav,anonymized_20260213_122135_041.wav,completed,both,2026-02-13 12:21:31,3.99,3339.7,female,english,english_female_person_PERSON,
1051,call_20250424_003.wav,anonymized_20260213_121421_962.wav,completed,both,2026-02-13 12:14:14,7.89,6481.9,female,english,english_female_person_PERSON,
1050,call_20250424_003.wav,anonymized_20260213_121353_225.wav,completed,both,2026-02-13 12:13:45,8.28,6481.9,female,english,english_female_person_PERSON,
1049,call_20250109_008.wav,anonymized_20260213_121130_596.wav,completed,both,2026-02-13 12:11:27,3.14,2421.6,female,english,english_female_person_PERSON,
1048,call_20250109_008.wav,anonymized_20260213_121040_575.wav,completed,both,2026-02-13 12:10:38,2.55,2421.6,female,english,english_female_person_PERSON,
1047,call_20250424_003.wav,anonymized_20260213_121003_114.wav,completed,both,2026-02-13 12:09:55,7.93,6481.9,female,english,english_female_person_PERSON,
1046,call_20250107_006.wav,anonymized_20260213_120412_075.wav,completed,both,2026-02-13 12:04:02,9.54,4577.2,female,english,english_female_person_PERSON,
1045,call_20250107_006.wav,anonymized_20260213_120241_496.wav,completed,both,2026-02-13 12:02:36,5.08,4577.2,female,english,english_female_person_PERSON,
1044,call_20250107_006.wav,anonymized_20260213_120215_066.wav,completed,both,2026-02-13 12:02:06,8.80,4577.2,female,english,english_female_person_PERSON,
1043,call_20250107_006.wav,anonymized_20260213_115540_737.wav,completed,both,2026-02-13 11:55:33,7.19,4577.2,female,english,english_female_person_PERSON,
1042,call_20250429_005.wav,anonymized_20260213_114302_816.wav,completed,both,2026-02-13 11:43:00,2.34,2111.3,female,english,english_female_person_PERSON,
1041,call_20250429_007.wav,anonymized_20260213_113716_698.wav,completed,both,2026-02-13 11:37:14,1.95,1752.9,male,english,english_male_person_PERSON,
1040,call_20250505_002.wav,anonymized_20260213_112954_567.wav,completed,both,2026-02-13 11:29:47,7.46,1803.2,female,english,english_female_person_PERSON,
1039,call_20250415_006.wav,anonymized_20260213_105300_888.wav,completed,both,2026-02-13 10:52:57,3.28,3064.7,female,english,english_female_location_LOCATION,
1038,call_20250415_006.wav,anonymized_20260213_105253_851.wav,completed,both,2026-02-13 10:52:50,3.72,3064.7,female,english,english_female_location_LOCATION,
1037,call_20250106_001.wav,anonymized_20260213_105241_682.wav,completed,both,2026-02-13 10:52:38,4.14,3226.6,male,english,english_male_person_PERSON,
1036,call_20250106_001.wav,anonymized_20260213_105224_775.wav,completed,both,2026-02-13 10:52:20,4.59,3226.6,male,english,english_male_person_PERSON,
1035,call_20250415_006.wav,anonymized_20260213_105058_205.wav,completed,both,2026-02-13 10:50:54,3.74,3064.7,female,english,english_female_location_LOCATION,
1034,call_20250106_001.wav,anonymized_20260213_105040_074.wav,completed,both,2026-02-13 10:50:37,3.26,3226.6,male,english,english_male_person_PERSON,
1033,call_20250106_001.wav,anonymized_20260213_104935_541.wav,completed,both,2026-02-13 10:49:33,2.84,3226.6,male,english,english_male_person_PERSON,
1032,call_20250106_001.wav,anonymized_20260213_104816_594.wav,completed,both,2026-02-13 10:48:14,2.60,3226.6,male,english,english_male_person_PERSON,
1031,call_20250106_001.wav,anonymized_20260213_104721_650.wav,completed,both,2026-02-13 10:47:19,2.18,3226.6,male,english,english_male_person_PERSON,
1030,call_20250106_001.wav,anonymized_20260213_104548_886.wav,completed,both,2026-02-13 10:45:46,2.43,3226.6,male,english,english_male_person_PERSON,
1029,call_20250106_001.wav,anonymized_20260213_104443_392.wav,completed,both,2026-02-13 10:44:40,2.58,3226.6,male,english,english_male_person_PERSON,
1028,call_20250409_002.wav,anonymized_20260213_104003_854.wav,completed,both,2026-02-13 10:39:57,6.18,4527.5,female,english,english_female_person_PERSON,
1027,call_20250409_002.wav,anonymized_20260213_103942_898.wav,completed,both,2026-02-13 10:39:37,5.17,4527.5,female,english,english_female_person_PERSON,
1026,call_20250409_002.wav,anonymized_20260213_103825_294.wav,completed,both,2026-02-13 10:38:20,5.15,4527.5,female,english,english_female_person_PERSON,
1025,call_20250409_002.wav,anonymized_20260213_103710_380.wav,completed,both,2026-02-13 10:37:05,4.92,4527.5,female,english,english_female_person_PERSON,
1024,call_20250409_002.wav,anonymized_20260213_103544_791.wav,completed,both,2026-02-13 10:35:44,0.70,4527.5,female,english,english_female_person_PERSON,
1023,call_20250103_001.wav,anonymized_20260213_103300_353.wav,completed,both,2026-02-13 10:32:53,7.00,7192.9,female,english,english_female_person_PERSON,
1022,call_20250103_001.wav,anonymized_20260213_103235_257.wav,completed,both,2026-02-13 10:32:26,8.55,7192.9,female,english,english_female_person_PERSON,
1021,call_20250103_001.wav,anonymized_20260213_103003_933.wav,completed,both,2026-02-13 10:29:54,10.04,7192.9,female,english,english_female_person_PERSON,
1020,call_20250328_003.wav,anonymized_20260213_102826_748.wav,completed,both,2026-02-13 10:28:22,5.48,2777.2,female,english,english_female_person_PERSON,
1019,call_20250328_003.wav,anonymized_20260213_102811_698.wav,completed,both,2026-02-13 10:28:08,4.77,2777.2,female,english,english_female_person_PERSON,
1018,call_20250328_003.wav,anonymized_20260213_102439_335.wav,completed,both,2026-02-13 10:24:35,4.54,2777.2,female,english,english_female_person_PERSON,
1017,call_20250328_003.wav,anonymized_20260213_102322_329.wav,completed,both,2026-02-13 10:23:19,3.76,2777.2,female,english,english_female_person_PERSON,
1016,call_20250328_003.wav,anonymized_20260213_102215_890.wav,completed,both,2026-02-13 10:22:12,3.62,2777.2,female,english,english_female_person_PERSON,
1015,call_20250328_003.wav,anonymized_20260213_102041_167.wav,completed,both,2026-02-13 10:20:37,4.00,2777.2,female,english,english_female_person_PERSON,
1014,call_20250327_003.wav,anonymized_20260213_100615_074.wav,completed,both,2026-02-13 10:06:11,3.33,2917.5,female,english,english_female_person_PERSON,
1013,call_20250327_003.wav,anonymized_20260213_100511_253.wav,completed,both,2026-02-13 10:05:07,3.47,2917.5,female,english,english_female_person_PERSON,
1012,call_20250101_002.wav,anonymized_20260213_095714_116.wav,completed,both,2026-02-13 09:57:09,4.97,4304.4,female,english,english_female_person_PERSON,
1011,call_20250327_001.wav,anonymized_20260213_095655_487.wav,completed,both,2026-02-13 09:56:52,2.60,2323.5,female,english,english_female_person_PERSON,
1010,call_20250327_001.wav,anonymized_20260213_095546_557.wav,completed,both,2026-02-13 09:55:44,2.34,2323.5,female,english,english_female_person_PERSON,
1009,call_20250101_002.wav,anonymized_20260213_095544_133.wav,completed,both,2026-02-13 09:55:38,5.26,4304.4,female,english,english_female_person_PERSON,
1008,call_20250101_002.wav,anonymized_20260213_095432_110.wav,completed,both,2026-02-13 09:54:31,0.71,4304.4,female,english,english_female_person_PERSON,
1007,call_20250325_002.wav,anonymized_20260213_094920_357.wav,completed,both,2026-02-13 09:49:16,3.94,3563.5,female,english,english_female_location_LOCATION,
1006,call_20230329_003.wav,anonymized_20260213_094359_285.wav,completed,both,2026-02-13 09:43:52,6.54,5063.2,male,english,english_male_location_LOCATION,
1005,call_20250318_003.wav,anonymized_20260213_093842_081.wav,completed,both,2026-02-13 09:38:34,8.42,7280.7,male,english,english_male_person_PERSON,
1004,call_20250318_003.wav,anonymized_20260213_093653_235.wav,completed,both,2026-02-13 09:36:45,7.95,7280.7,male,english,english_male_person_PERSON,
1003,call_20250318_003.wav,anonymized_20260213_093440_293.wav,completed,both,2026-02-13 09:34:32,8.46,7280.7,male,english,english_male_person_PERSON,
1002,call_20250318_003.wav,anonymized_20260213_093253_723.wav,completed,both,2026-02-13 09:32:36,17.72,7280.7,male,english,english_male_person_PERSON,
1001,call_20250101_001.wav,anonymized_20260213_093056_771.wav,completed,both,2026-02-13 09:30:46,10.31,6586.0,female,english,english_female_person_PERSON,
1000,call_20250101_001.wav,anonymized_20260213_093020_834.wav,completed,both,2026-02-13 09:30:01,19.15,6586.0,female,english,english_female_person_PERSON,
999,call_20250101_001.wav,anonymized_20260213_092803_686.wav,completed,both,2026-02-13 09:27:53,10.47,6586.0,female,english,english_female_person_PERSON,
998,call_20250318_003.wav,anonymized_20260213_092525_358.wav,completed,both,2026-02-13 09:25:15,9.66,7280.7,male,english,english_male_person_PERSON,
997,call_20250101_001.wav,anonymized_20260213_092211_120.wav,completed,both,2026-02-13 09:22:00,11.07,6586.0,female,english,english_female_person_PERSON,
996,call_20241231_001.wav,anonymized_20260213_091118_743.wav,completed,both,2026-02-13 09:11:12,6.05,4039.4,female,english,english_female_person_PERSON,
995,call_20250317_005.wav,anonymized_20260213_085202_260.wav,completed,both,2026-02-13 08:51:53,9.37,10025.4,female,english,english_female_location_LOCATION,
994,call_20250317_005.wav,anonymized_20260213_085120_880.wav,completed,both,2026-02-13 08:51:12,8.83,10025.4,female,english,english_female_location_LOCATION,
993,call_20250317_005.wav,anonymized_20260213_083933_055.wav,completed,both,2026-02-13 08:39:22,10.43,10025.4,female,english,english_female_location_LOCATION,
992,call_20241231_001.wav,anonymized_20260213_082709_721.wav,completed,both,2026-02-13 08:27:04,4.79,4039.4,female,english,english_female_person_PERSON,
991,call_20241227_004.wav,anonymized_20260213_081510_297.wav,completed,both,2026-02-13 08:15:07,3.46,3051.0,male,english,english_male_person_PERSON,
990,call_20241227_004.wav,anonymized_20260213_081404_690.wav,completed,both,2026-02-13 08:14:01,3.55,3051.0,male,english,english_male_person_PERSON,
989,call_20241227_004.wav,anonymized_20260213_081319_017.wav,completed,both,2026-02-13 08:13:15,3.23,3051.0,male,english,english_male_person_PERSON,
988,call_20241227_004.wav,anonymized_20260213_081221_613.wav,completed,both,2026-02-13 08:12:18,3.44,3051.0,male,english,english_male_person_PERSON,
987,call_20241227_004.wav,anonymized_20260213_081107_220.wav,completed,both,2026-02-13 08:11:04,2.89,3051.0,male,english,english_male_person_PERSON,
986,call_20241227_004.wav,anonymized_20260213_080858_091.wav,completed,both,2026-02-13 08:08:54,3.71,3051.0,male,english,english_male_person_PERSON,
985,call_20241223_002.wav,anonymized_20260213_080038_702.wav,completed,both,2026-02-13 08:00:28,10.47,7483.8,female,english,english_female_person_PERSON,
984,call_20250312_003.wav,anonymized_20260213_075939_304.wav,completed,both,2026-02-13 07:59:35,5.07,3802.9,male,english,english_male_person_PERSON,
983,call_20250312_003.wav,anonymized_20260213_075931_472.wav,completed,both,2026-02-13 07:59:26,5.59,3802.9,male,english,english_male_person_PERSON,
982,call_20241223_002.wav,anonymized_20260213_075900_345.wav,completed,both,2026-02-13 07:58:51,9.22,7483.8,female,english,english_female_person_PERSON,
981,call_20250312_003.wav,anonymized_20260213_075748_841.wav,completed,both,2026-02-13 07:57:44,5.22,3802.9,male,english,english_male_person_PERSON,
980,call_20241223_002.wav,anonymized_20260213_075743_639.wav,completed,both,2026-02-13 07:57:35,8.37,7483.8,female,english,english_female_person_PERSON,
979,call_20250312_003.wav,anonymized_20260213_075522_095.wav,completed,both,2026-02-13 07:55:16,5.51,3802.9,male,english,english_male_person_PERSON,
978,call_20241223_002.wav,anonymized_20260213_075507_722.wav,completed,both,2026-02-13 07:54:59,8.80,7483.8,female,english,english_female_person_PERSON,
977,call_20250312_003.wav,anonymized_20260213_075046_611.wav,completed,both,2026-02-13 07:50:42,4.12,3802.9,male,english,english_male_person_PERSON,
976,call_20250312_003.wav,anonymized_20260213_074851_099.wav,completed,both,2026-02-13 07:48:46,4.66,3802.9,male,english,english_male_person_PERSON,
975,call_20241223_002.wav,anonymized_20260213_074740_964.wav,completed,both,2026-02-13 07:47:32,8.64,7483.8,female,english,english_female_person_PERSON,
974,call_20241223_002.wav,anonymized_20260213_074229_802.wav,completed,both,2026-02-13 07:42:21,8.75,7483.8,female,english,english_female_person_PERSON,
973,call_20250312_001.wav,anonymized_20260213_073201_151.wav,completed,both,2026-02-13 07:31:56,4.48,4219.1,female,english,english_female_person_PERSON,
972,call_20250312_001.wav,anonymized_20260213_072759_608.wav,completed,both,2026-02-13 07:27:54,5.02,4219.1,female,english,english_female_person_PERSON,
971,call_20250312_001.wav,anonymized_20260213_072511_950.wav,completed,both,2026-02-13 07:25:07,4.40,4219.1,female,english,english_female_person_PERSON,
970,call_20250306_001.wav,anonymized_20260213_071908_740.wav,completed,both,2026-02-13 07:19:07,1.50,1493.2,male,english,english_male_person_PERSON,
969,call_20250305_002.wav,anonymized_20260213_071217_003.wav,completed,both,2026-02-13 07:12:08,8.54,7171.6,male,english,english_male_person_PERSON,
968,call_20250305_002.wav,anonymized_20260213_070422_104.wav,completed,both,2026-02-13 07:04:13,8.68,7171.6,male,english,english_male_person_PERSON,
967,call_20250305_001.wav,anonymized_20260213_064945_745.wav,completed,both,2026-02-13 06:49:43,2.00,2619.4,male,english,english_male_person_PERSON,
966,call_20250305_001.wav,anonymized_20260213_064856_860.wav,completed,both,2026-02-13 06:48:53,3.24,2619.4,male,english,english_male_person_PERSON,
965,call_20250305_001.wav,anonymized_20260213_064631_484.wav,completed,both,2026-02-13 06:46:28,3.05,2619.4,male,english,english_male_person_PERSON,
964,call_20250304_003.wav,anonymized_20260213_064242_302.wav,completed,both,2026-02-13 06:42:39,2.38,2626.9,female,english,english_female_person_PERSON,
963,call_20250304_003.wav,anonymized_20260213_064214_453.wav,completed,both,2026-02-13 06:42:11,3.07,2626.9,female,english,english_female_person_PERSON,
962,call_20250304_003.wav,anonymized_20260213_064054_086.wav,completed,both,2026-02-13 06:40:52,1.63,2626.9,female,english,english_female_person_PERSON,
961,call_20250303_010.wav,anonymized_20260213_063454_490.wav,completed,both,2026-02-13 06:34:52,1.95,1883.8,female,english,english_female_person_PERSON,
960,call_20250303_010.wav,anonymized_20260213_063424_218.wav,completed,both,2026-02-13 06:34:22,1.88,1883.8,female,english,english_female_person_PERSON,
959,call_20250303_010.wav,anonymized_20260213_063342_616.wav,completed,both,2026-02-13 06:33:40,1.98,1883.8,female,english,english_female_person_PERSON,
958,call_20250303_010.wav,anonymized_20260213_063302_497.wav,completed,both,2026-02-13 06:33:00,1.76,1883.8,female,english,english_female_person_PERSON,
957,call_20250303_010.wav,anonymized_20260213_063221_497.wav,completed,both,2026-02-13 06:32:19,2.12,1883.8,female,english,english_female_person_PERSON,
956,call_20250303_010.wav,anonymized_20260213_063124_254.wav,completed,both,2026-02-13 06:31:22,2.14,1883.8,female,english,english_female_person_PERSON,
955,call_20250228_003.wav,anonymized_20260213_062502_401.wav,completed,both,2026-02-13 06:24:56,6.98,5537.9,female,english,english_female_person_PERSON,
954,call_20250228_003.wav,anonymized_20260213_062211_471.wav,completed,both,2026-02-13 06:22:06,5.30,5537.9,female,english,english_female_person_PERSON,
953,call_20250228_003.wav,anonymized_20260213_062108_137.wav,completed,both,2026-02-13 06:21:03,4.80,5537.9,female,english,english_female_person_PERSON,
952,call_20250228_003.wav,anonymized_20260213_062014_475.wav,completed,both,2026-02-13 06:19:59,15.13,5537.9,female,english,english_female_person_PERSON,
951,call_20250228_003.wav,anonymized_20260213_061726_399.wav,completed,both,2026-02-13 06:17:18,7.90,5537.9,female,english,english_female_person_PERSON,
950,call_20250228_003.wav,anonymized_20260213_061626_750.wav,completed,both,2026-02-13 06:16:09,17.07,5537.9,female,english,english_female_person_PERSON,
949,call_20250228_003.wav,anonymized_20260213_061309_378.wav,completed,both,2026-02-13 06:12:58,10.79,5537.9,female,english,english_female_person_PERSON,
948,call_20250220_005.wav,anonymized_20260213_060156_947.wav,completed,both,2026-02-13 06:01:44,13.00,9250.4,female,english,english_female_person_PERSON,
947,call_20250220_005.wav,anonymized_20260213_060028_328.wav,completed,both,2026-02-13 06:00:13,14.96,9250.4,female,english,english_female_person_PERSON,
946,call_20250220_005.wav,anonymized_20260213_055633_463.wav,completed,both,2026-02-13 05:56:20,13.38,9250.4,female,english,english_female_person_PERSON,
945,call_20241218_009.wav,anonymized_20260212_213624_963.wav,completed,both,2026-02-12 21:36:23,1.81,2324.7,female,english,english_female_person_PERSON,
944,call_20240613_010.wav,anonymized_20260212_213217_974.wav,completed,both,2026-02-12 21:32:06,13.81,9104.4,male,english,english_male_person_PERSON,
943,call_20241218_009.wav,anonymized_20260212_212454_198.wav,completed,both,2026-02-12 21:24:52,2.11,2324.7,female,english,english_female_person_PERSON,
942,call_20240613_010.wav,anonymized_20260212_212235_460.wav,completed,both,2026-02-12 21:22:23,13.70,9104.4,male,english,english_male_person_PERSON,
941,call_20241218_007.wav,anonymized_20260212_211309_542.wav,completed,both,2026-02-12 21:13:07,2.07,2025.7,female,english,english_female_person_PERSON,
940,call_20241218_007.wav,anonymized_20260212_211238_027.wav,completed,both,2026-02-12 21:12:35,2.16,2025.7,female,english,english_female_person_PERSON,
939,call_20241218_007.wav,anonymized_20260212_211143_713.wav,completed,both,2026-02-12 21:11:41,2.11,2025.7,female,english,english_female_person_PERSON,
938,call_20241218_007.wav,anonymized_20260212_211100_142.wav,completed,both,2026-02-12 21:10:57,2.59,2025.7,female,english,english_female_person_PERSON,
937,call_20241218_007.wav,anonymized_20260212_210815_250.wav,completed,both,2026-02-12 21:08:13,2.06,2025.7,female,english,english_female_person_PERSON,
936,call_20241218_006.wav,anonymized_20260212_210022_723.wav,completed,both,2026-02-12 21:00:19,2.85,3661.3,female,english,english_female_person_PERSON,
935,call_20241218_006.wav,anonymized_20260212_205738_177.wav,completed,both,2026-02-12 20:57:35,2.73,3661.3,female,english,english_female_person_PERSON,
934,call_20241218_003.wav,anonymized_20260212_204911_132.wav,completed,both,2026-02-12 20:49:09,2.11,2845.4,female,english,english_female_person_PERSON,
933,call_20241218_003.wav,anonymized_20260212_204833_158.wav,completed,both,2026-02-12 20:48:30,2.25,2845.4,female,english,english_female_person_PERSON,
932,call_20241218_003.wav,anonymized_20260212_204703_552.wav,completed,both,2026-02-12 20:47:00,2.84,2845.4,female,english,english_female_person_PERSON,
931,call_20241218_002.wav,anonymized_20260212_203758_895.wav,completed,both,2026-02-12 20:37:57,1.72,1875.4,female,english,english_female_location_LOCATION,
930,call_20241218_002.wav,anonymized_20260212_203734_799.wav,completed,both,2026-02-12 20:37:33,1.65,1875.4,female,english,english_female_location_LOCATION,
929,call_20241218_002.wav,anonymized_20260212_203626_804.wav,completed,both,2026-02-12 20:36:24,1.93,1875.4,female,english,english_female_location_LOCATION,
928,call_20241218_002.wav,anonymized_20260212_203319_036.wav,completed,both,2026-02-12 20:33:17,1.29,1875.4,female,english,english_female_location_LOCATION,
927,call_20241218_002.wav,anonymized_20260212_203256_111.wav,completed,both,2026-02-12 20:32:54,1.19,1875.4,female,english,english_female_location_LOCATION,
926,call_20241218_002.wav,anonymized_20260212_203242_651.wav,completed,both,2026-02-12 20:32:41,1.40,1875.4,female,english,english_female_location_LOCATION,
925,call_20241218_002.wav,anonymized_20260212_203025_774.wav,completed,both,2026-02-12 20:30:24,1.35,1875.4,female,english,english_female_location_LOCATION,
924,call_20241218_002.wav,anonymized_20260212_202812_157.wav,completed,both,2026-02-12 20:28:10,1.34,1875.4,female,english,english_female_location_LOCATION,
923,call_20240613_010.wav,anonymized_20260212_201624_044.wav,completed,both,2026-02-12 20:16:11,13.15,9104.4,male,english,english_male_person_PERSON,
922,call_20241212_005.wav,anonymized_20260212_201203_975.wav,completed,both,2026-02-12 20:12:00,5.17,2825.0,female,english,english_female_person_PERSON,
921,call_20241212_005.wav,anonymized_20260212_201129_168.wav,completed,both,2026-02-12 20:11:26,4.52,2825.0,female,english,english_female_person_PERSON,
920,call_20241212_005.wav,anonymized_20260212_201005_660.wav,completed,both,2026-02-12 20:10:00,6.80,2825.0,female,english,english_female_person_PERSON,
919,call_20240613_010.wav,anonymized_20260212_200842_450.wav,completed,both,2026-02-12 20:08:29,13.12,9104.4,male,english,english_male_person_PERSON,
918,call_20241212_005.wav,anonymized_20260212_200714_942.wav,completed,both,2026-02-12 20:07:11,4.24,2825.0,female,english,english_female_person_PERSON,
917,call_20241212_005.wav,anonymized_20260212_200704_853.wav,completed,both,2026-02-12 20:07:01,4.81,2825.0,female,english,english_female_person_PERSON,
916,call_20241212_005.wav,anonymized_20260212_200650_564.wav,completed,both,2026-02-12 20:06:47,4.46,2825.0,female,english,english_female_person_PERSON,
915,call_20240613_010.wav,anonymized_20260212_200645_664.wav,completed,both,2026-02-12 20:06:41,3.98,9104.4,male,english,english_male_person_PERSON,
914,call_20241212_005.wav,anonymized_20260212_200611_383.wav,completed,both,2026-02-12 20:06:07,4.16,2825.0,female,english,english_female_person_PERSON,
913,call_20241212_005.wav,anonymized_20260212_200532_882.wav,completed,both,2026-02-12 20:05:29,3.75,2825.0,female,english,english_female_person_PERSON,
912,call_20241212_005.wav,anonymized_20260212_200509_005.wav,completed,both,2026-02-12 20:05:06,3.42,2825.0,female,english,english_female_person_PERSON,
911,call_20241212_005.wav,anonymized_20260212_200341_718.wav,completed,both,2026-02-12 20:03:38,3.74,2825.0,female,english,english_female_person_PERSON,
910,call_20241212_005.wav,anonymized_20260212_200312_422.wav,completed,both,2026-02-12 20:03:08,3.89,2825.0,female,english,english_female_person_PERSON,
909,call_20241212_005.wav,anonymized_20260212_200234_354.wav,completed,both,2026-02-12 20:02:31,2.88,2825.0,female,english,english_female_person_PERSON,
908,call_20241212_005.wav,anonymized_20260212_200222_449.wav,completed,both,2026-02-12 20:02:19,2.66,2825.0,female,english,english_female_person_PERSON,
907,call_20241212_005.wav,anonymized_20260212_195946_351.wav,completed,both,2026-02-12 19:59:43,3.47,2825.0,female,english,english_female_person_PERSON,
906,call_20241212_005.wav,anonymized_20260212_195843_760.wav,completed,both,2026-02-12 19:58:40,3.08,2825.0,female,english,english_female_person_PERSON,
905,call_20241212_005.wav,anonymized_20260212_195607_546.wav,completed,both,2026-02-12 19:56:03,3.85,2825.0,female,english,english_female_person_PERSON,
904,call_20241212_005.wav,anonymized_20260212_195326_854.wav,completed,both,2026-02-12 19:53:22,4.73,2825.0,female,english,english_female_person_PERSON,
903,call_20240614_002.wav,anonymized_20260212_194152_493.wav,completed,both,2026-02-12 19:41:46,6.46,5140.4,male,english,english_male_person_PERSON,
902,call_20241212_003.wav,anonymized_20260212_193740_583.wav,completed,both,2026-02-12 19:37:37,5.68,3292.5,female,english,english_female_person_PERSON,
901,call_20240614_002.wav,anonymized_20260212_193650_143.wav,completed,both,2026-02-12 19:36:43,7.14,5140.4,male,english,english_male_person_PERSON,
900,call_20241212_003.wav,anonymized_20260212_193635_562.wav,completed,both,2026-02-12 19:36:31,5.85,3292.5,female,english,english_female_person_PERSON,
899,call_20241212_003.wav,anonymized_20260212_193426_436.wav,completed,both,2026-02-12 19:34:22,5.01,3292.5,female,english,english_female_person_PERSON,
898,call_20241212_003.wav,anonymized_20260212_193357_405.wav,completed,both,2026-02-12 19:33:53,4.97,3292.5,female,english,english_female_person_PERSON,
897,call_20241212_003.wav,anonymized_20260212_193254_960.wav,completed,both,2026-02-12 19:32:51,4.04,3292.5,female,english,english_female_person_PERSON,
896,call_20241212_003.wav,anonymized_20260212_193209_473.wav,completed,both,2026-02-12 19:32:05,4.40,3292.5,female,english,english_female_person_PERSON,
895,call_20241212_003.wav,anonymized_20260212_192807_817.wav,completed,both,2026-02-12 19:28:03,4.42,3292.5,female,english,english_female_person_PERSON,
894,call_20240701_002.wav,anonymized_20260212_191311_430.wav,completed,both,2026-02-12 19:13:03,8.47,6856.6,male,english,english_male_location_LOCATION,
893,call_20240701_002.wav,anonymized_20260212_190939_256.wav,completed,both,2026-02-12 19:09:30,9.29,6856.6,male,english,english_male_location_LOCATION,
892,call_20240701_002.wav,anonymized_20260212_190018_709.wav,completed,both,2026-02-12 19:00:11,7.78,6856.6,male,english,english_male_location_LOCATION,
891,call_20240701_002.wav,anonymized_20260212_185922_471.wav,completed,both,2026-02-12 18:59:20,2.43,6856.6,male,english,english_male_location_LOCATION,
890,call_20241205_001.wav,anonymized_20260212_184651_025.wav,completed,both,2026-02-12 18:46:48,2.90,3441.6,female,english,english_female_person_PERSON,
889,call_20241205_001.wav,anonymized_20260212_184329_259.wav,completed,both,2026-02-12 18:43:26,2.67,3441.6,female,english,english_female_person_PERSON,
888,call_20241204_001.wav,anonymized_20260212_183026_958.wav,completed,both,2026-02-12 18:30:22,5.35,4001.3,female,english,english_female_person_PERSON,
